id,name,column,handle,url,verdict,detail,action
14200880,"Kayumov, Sergey",chessgames,51270,https://www.chessgames.com/perl/chessplayer?pid=51270,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13507443,"Kazakouski, Valery",chesscom,Gloomy_Wanderer,https://www.chess.com/member/Gloomy_Wanderer,alive,200,no action
13507443,"Kazakouski, Valery",chesscomPlayer,valery-kazakouski,https://www.chess.com/players/valery-kazakouski,alive,200,no action
13507443,"Kazakouski, Valery",chessgames,147880,https://www.chessgames.com/perl/chessplayer?pid=147880,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14102749,"Kazakov, Mikhail",chesscomPlayer,mikhail-kazakov,https://www.chess.com/players/mikhail-kazakov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14102749,"Kazakov, Mikhail",chessgames,31483,https://www.chessgames.com/perl/chessplayer?pid=31483,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13700316,"Kazhgaleyev, Murtas",chesscom,murtas73,https://www.chess.com/member/murtas73,alive,200,no action
13700316,"Kazhgaleyev, Murtas",chesscomPlayer,murtas-kazhgaleyev,https://www.chess.com/players/murtas-kazhgaleyev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13700316,"Kazhgaleyev, Murtas",chessgames,39709,https://www.chessgames.com/perl/chessplayer?pid=39709,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13700316,"Kazhgaleyev, Murtas",youtube,UC5HO005v87TVgSDyNXHnljg,,unchecked,consent page answers 200 for missing channels,cannot be tested from a server - left in place
400211,"Keene, Raymond D",chesscom,Keene,https://www.chess.com/member/Keene,alive,200,no action
400211,"Keene, Raymond D",chesscomPlayer,raymond-d-keene-1,https://www.chess.com/players/raymond-d-keene-1,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
400211,"Keene, Raymond D",chessgames,15438,https://www.chessgames.com/perl/chessplayer?pid=15438,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4600479,"Keitlinghaus, Ludger",chesscomPlayer,ludger-keitlinghaus,https://www.chess.com/players/ludger-keitlinghaus,alive,200,no action
4600479,"Keitlinghaus, Ludger",chessgames,17103,https://www.chessgames.com/perl/chessplayer?pid=17103,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13600818,"Kekelidze, Mikheil",chesscom,Mikheil_kekelidze,https://www.chess.com/member/Mikheil_kekelidze,alive,200,no action
13600818,"Kekelidze, Mikheil",chesscomPlayer,mikheil-kekelidze,https://www.chess.com/players/mikheil-kekelidze,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13600818,"Kekelidze, Mikheil",chessgames,57710,https://www.chessgames.com/perl/chessplayer?pid=57710,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
5900727,"Kelires, Andreas",chesscom,kedollaria,https://www.chess.com/member/kedollaria,alive,200,no action
5900727,"Kelires, Andreas",chesscomPlayer,andreas-kelires,https://www.chess.com/players/andreas-kelires,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
5900727,"Kelires, Andreas",chessgames,134712,https://www.chessgames.com/perl/chessplayer?pid=134712,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1105663,"Kempinski, Robert",chesscomPlayer,robert-kempinski,https://www.chess.com/players/robert-kempinski,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1105663,"Kempinski, Robert",chessgames,11643,https://www.chessgames.com/perl/chessplayer?pid=11643,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
11600039,"Kengis, Edvins",chesscomPlayer,edvins-kengis,https://www.chess.com/players/edvins-kengis,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
11600039,"Kengis, Edvins",chessgames,14317,https://www.chessgames.com/perl/chessplayer?pid=14317,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1040634,"Kevlishvili, Robby",chesscomPlayer,robby-kevlishvili,https://www.chess.com/players/robby-kevlishvili,alive,200,no action
1040634,"Kevlishvili, Robby",chessgames,142560,https://www.chessgames.com/perl/chessplayer?pid=142560,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1040634,"Kevlishvili, Robby",lichess,LuckyGraaf,https://lichess.org/@/LuckyGraaf,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
12940690,"Keymer, Vincent",chesscom,VincentKeymer,https://www.chess.com/member/VincentKeymer,alive,200,no action
12940690,"Keymer, Vincent",chesscomPlayer,vincent-keymer,https://www.chess.com/players/vincent-keymer,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
12940690,"Keymer, Vincent",chessgames,155740,https://www.chessgames.com/perl/chessplayer?pid=155740,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
12940690,"Keymer, Vincent",lichess,VincentKeymer2004,https://lichess.org/@/VincentKeymer2004,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
12940690,"Keymer, Vincent",x,VincentKeymer04,https://x.com/VincentKeymer04,alive,200,no action
12940690,"Keymer, Vincent",website,https://www.vincent-keymer.de,https://www.vincent-keymer.de,alive,200,no action
12940690,"Keymer, Vincent",instagram,vincentkeymer2004,,unchecked,login wall answers 200 for missing profiles,cannot be tested from a server - left in place
13300512,"Khachiyan, Melikset",chesscom,GMMelik,https://www.chess.com/member/GMMelik,alive,200,no action
13300512,"Khachiyan, Melikset",chesscomPlayer,melikset-khachiyan,https://www.chess.com/players/melikset-khachiyan,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13300512,"Khachiyan, Melikset",chessgames,91092,https://www.chessgames.com/perl/chessplayer?pid=91092,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13300512,"Khachiyan, Melikset",lichess,KhachiyanM,https://lichess.org/@/KhachiyanM,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13300512,"Khachiyan, Melikset",website,https://gmkhachiyan.com,https://gmkhachiyan.com,unknown,HTTP 522,"rate-limited or server error - not judged, will be retried"
4151348,"Khairullin, Ildar",chesscom,Secret_Level,https://www.chess.com/member/Secret_Level,alive,200,no action
4151348,"Khairullin, Ildar",chesscomPlayer,ildar-khairullin,https://www.chess.com/players/ildar-khairullin,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4151348,"Khairullin, Ildar",chessgames,56802,https://www.chessgames.com/perl/chessplayer?pid=56802,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4100115,"Khalifman, Alexander",chesscom,OldBolt,https://www.chess.com/member/OldBolt,alive,200,no action
4100115,"Khalifman, Alexander",chesscomPlayer,alexander-khalifman,https://www.chess.com/players/alexander-khalifman,alive,200,no action
4100115,"Khalifman, Alexander",chessgames,11645,https://www.chessgames.com/perl/chessplayer?pid=11645,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14201143,"Khamrakulov, Djurabek",chesscom,Khamrakulov_Djurabek,https://www.chess.com/member/Khamrakulov_Djurabek,alive,200,no action
14201143,"Khamrakulov, Djurabek",chesscomPlayer,djurabek-khamrakulov,https://www.chess.com/players/djurabek-khamrakulov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14201143,"Khamrakulov, Djurabek",chessgames,95972,https://www.chessgames.com/perl/chessplayer?pid=95972,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14200295,"Khamrakulov, Ibragim S.",chesscomPlayer,ibragim-s-khamrakulov,https://www.chess.com/players/ibragim-s-khamrakulov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14200295,"Khamrakulov, Ibragim S.",chessgames,17315,https://www.chessgames.com/perl/chessplayer?pid=17315,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4111990,"Khanin, Semen",chesscom,Semen_Khanin,https://www.chess.com/member/Semen_Khanin,dead,HTTP 404,removed from roster.csv - replace with the current handle if you find one
4111990,"Khanin, Semen",chesscomPlayer,semen-khanin,https://www.chess.com/players/semen-khanin,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4111990,"Khanin, Semen",chessgames,141447,https://www.chessgames.com/perl/chessplayer?pid=141447,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14113210,"Kharchenko, Boris",chesscomPlayer,boris-khartchenko,https://www.chess.com/players/boris-khartchenko,alive,200,no action
14113210,"Kharchenko, Boris",chessgames,95813,https://www.chessgames.com/perl/chessplayer?pid=95813,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4135202,"Kharitonov, Alexandr",chesscomPlayer,aleksandr-kharitonov-1,https://www.chess.com/players/aleksandr-kharitonov-1,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4135202,"Kharitonov, Alexandr",chessgames,93704,https://www.chessgames.com/perl/chessplayer?pid=93704,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4100948,"Kharitonov, Andrei",chessgames,28798,https://www.chessgames.com/perl/chessplayer?pid=28798,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4101189,"Khasin, Alexander",chessgames,41720,https://www.chessgames.com/perl/chessplayer?pid=41720,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4900332,"Khatanbaatar, Bazar",chesscom,KhatanbaatarBazar,https://www.chess.com/member/KhatanbaatarBazar,alive,200,no action
4900332,"Khatanbaatar, Bazar",chesscomPlayer,bazar-khatanbaatar,https://www.chess.com/players/bazar-khatanbaatar,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4900332,"Khatanbaatar, Bazar",chessgames,35027,https://www.chessgames.com/perl/chessplayer?pid=35027,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
24153729,"Khegay, Dmitriy",chesscom,124chess,https://www.chess.com/member/124chess,alive,200,no action
24153729,"Khegay, Dmitriy",chesscomPlayer,dmitriy-khegay,https://www.chess.com/players/dmitriy-khegay,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
24153729,"Khegay, Dmitriy",chessgames,146318,https://www.chessgames.com/perl/chessplayer?pid=146318,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4659600,"Khenkin, Igor",chesscomPlayer,igor-khenkin,https://www.chess.com/players/igor-khenkin,alive,200,no action
4659600,"Khenkin, Igor",chessgames,27433,https://www.chessgames.com/perl/chessplayer?pid=27433,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4142578,"Khismatullin, Denis",chesscomPlayer,denis-khismatullin,https://www.chess.com/players/denis-khismatullin,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4142578,"Khismatullin, Denis",chessgames,53193,https://www.chessgames.com/perl/chessplayer?pid=53193,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2805340,"Khmelniker, Ilya",chesscomPlayer,ilya-khmelniker,https://www.chess.com/players/ilya-khmelniker,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2805340,"Khmelniker, Ilya",chessgames,54615,https://www.chessgames.com/perl/chessplayer?pid=54615,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13602640,"Khotenashvili, Bella",chesscomPlayer,bela-khotenashvili,https://www.chess.com/players/bela-khotenashvili,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13602640,"Khotenashvili, Bella",chessgames,87968,https://www.chessgames.com/perl/chessplayer?pid=87968,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13900544,"Khruschiov, Alexey",chesscomPlayer,alexey-khruschiov,https://www.chess.com/players/alexey-khruschiov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13900544,"Khruschiov, Alexey",chessgames,49455,https://www.chessgames.com/perl/chessplayer?pid=49455,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
54114527,"Khubukshanov, Erdem",chesscomPlayer,erdem-khubukshanov,https://www.chess.com/players/erdem-khubukshanov,alive,200,no action
54114527,"Khubukshanov, Erdem",chessgames,162775,https://www.chessgames.com/perl/chessplayer?pid=162775,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13701703,"Khusnutdinov, Rustam",chesscom,RD4ever,https://www.chess.com/member/RD4ever,alive,200,no action
13701703,"Khusnutdinov, Rustam",chesscomPlayer,rustam-khusnutdinov,https://www.chess.com/players/rustam-khusnutdinov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13701703,"Khusnutdinov, Rustam",chessgames,95964,https://www.chessgames.com/perl/chessplayer?pid=95964,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13701703,"Khusnutdinov, Rustam",lichess,RD4ever,https://lichess.org/@/RD4ever,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4129776,"Kim, Alexey",chesscomPlayer,alexey-kim,https://www.chess.com/players/alexey-kim,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4129776,"Kim, Alexey",chessgames,76955,https://www.chessgames.com/perl/chessplayer?pid=76955,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4600053,"Kindermann, Stefan",chesscomPlayer,stefan-kindermann,https://www.chess.com/players/stefan-kindermann,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4600053,"Kindermann, Stefan",chessgames,13993,https://www.chessgames.com/perl/chessplayer?pid=13993,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
400068,"King, Daniel J",chesscom,DanielKing,https://www.chess.com/member/DanielKing,alive,200,no action
400068,"King, Daniel J",chesscomPlayer,daniel-j-king,https://www.chess.com/players/daniel-j-king,alive,200,no action
400068,"King, Daniel J",chessgames,11677,https://www.chessgames.com/perl/chessplayer?pid=11677,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
400068,"King, Daniel J",x,DanielKingChess,https://x.com/DanielKingChess,alive,200,no action
4119231,"Kiriakov, Petr",chesscom,GM_Petrovich,https://www.chess.com/member/GM_Petrovich,alive,200,no action
4119231,"Kiriakov, Petr",chesscomPlayer,piotr-kiriakov,https://www.chess.com/players/piotr-kiriakov,alive,200,no action
4119231,"Kiriakov, Petr",chessgames,42811,https://www.chessgames.com/perl/chessplayer?pid=42811,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4194128,"Kiselev, Vitalii",chesscomPlayer,vitaliy-kiselev,https://www.chess.com/players/vitaliy-kiselev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4194128,"Kiselev, Vitalii",chessgames,128824,https://www.chessgames.com/perl/chessplayer?pid=128824,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4100751,"Kishnev, Sergey",chesscomPlayer,sergey-kishnev,https://www.chess.com/players/sergey-kishnev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4100751,"Kishnev, Sergey",chessgames,18237,https://www.chessgames.com/perl/chessplayer?pid=18237,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14108801,"Kislinsky, Alexey",chesscom,Alexchess1984,https://www.chess.com/member/Alexchess1984,alive,200,no action
14108801,"Kislinsky, Alexey",chesscomPlayer,alexey-kislinsky,https://www.chess.com/players/alexey-kislinsky,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14108801,"Kislinsky, Alexey",chessgames,67900,https://www.chessgames.com/perl/chessplayer?pid=67900,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2301318,"Kjartansson, Gudmundur",chesscom,iceboy88,https://www.chess.com/member/iceboy88,alive,200,no action
2301318,"Kjartansson, Gudmundur",chesscomPlayer,gudmundur-kjartansson,https://www.chess.com/players/gudmundur-kjartansson,alive,200,no action
2301318,"Kjartansson, Gudmundur",chessgames,11002,https://www.chessgames.com/perl/chessplayer?pid=11002,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14500248,"Klaric, Zlatko",chesscomPlayer,zlatko-klaric,https://www.chess.com/players/zlatko-klaric,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14500248,"Klaric, Zlatko",chessgames,18114,https://www.chessgames.com/perl/chessplayer?pid=18114,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1003623,"Klein, David",chesscom,David_Klein,https://www.chess.com/member/David_Klein,dead,HTTP 404,removed from roster.csv - replace with the current handle if you find one
1003623,"Klein, David",chesscomPlayer,david-klein,https://www.chess.com/players/david-klein,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1003623,"Klein, David",chessgames,114799,https://www.chessgames.com/perl/chessplayer?pid=114799,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1132717,"Klekowski, Maciej",chesscom,maciek_92,https://www.chess.com/member/maciek_92,alive,200,no action
1132717,"Klekowski, Maciej",chesscomPlayer,maciej-klekowski,https://www.chess.com/players/maciej-klekowski,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1132717,"Klekowski, Maciej",chessgames,117761,https://www.chessgames.com/perl/chessplayer?pid=117761,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
21856222,"Klimkowski, Jan",chesscom,klimkoj,https://www.chess.com/member/klimkoj,alive,200,no action
21856222,"Klimkowski, Jan",chesscomPlayer,jan-klimkowski,https://www.chess.com/players/jan-klimkowski,alive,200,no action
21856222,"Klimkowski, Jan",chessgames,171247,https://www.chessgames.com/perl/chessplayer?pid=171247,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4121759,"Klimov, Sergey",chesscomPlayer,sergey-alexandrovich-klimov,https://www.chess.com/players/sergey-alexandrovich-klimov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4121759,"Klimov, Sergey",chessgames,49150,https://www.chessgames.com/perl/chessplayer?pid=49150,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1600010,"Klinger, Josef",chesscomPlayer,josef-klinger,https://www.chess.com/players/josef-klinger,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1600010,"Klinger, Josef",chessgames,16961,https://www.chessgames.com/perl/chessplayer?pid=16961,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4611250,"Knaak, Rainer",chesscomPlayer,rainer-knaak,https://www.chess.com/players/rainer-knaak,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4611250,"Knaak, Rainer",chessgames,17695,https://www.chessgames.com/perl/chessplayer?pid=17695,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4119150,"Kobalia, Mikhail",chesscom,Kobalia,https://www.chess.com/member/Kobalia,alive,200,no action
4119150,"Kobalia, Mikhail",chesscomPlayer,mikhail-kobalia,https://www.chess.com/players/mikhail-kobalia,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4119150,"Kobalia, Mikhail",chessgames,76952,https://www.chessgames.com/perl/chessplayer?pid=76952,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4119150,"Kobalia, Mikhail",lichess,MKO78,https://lichess.org/@/MKO78,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2812320,"Kobo, Ori",chesscom,OK97,https://www.chess.com/member/OK97,alive,200,no action
2812320,"Kobo, Ori",chesscomPlayer,ori-kobo,https://www.chess.com/players/ori-kobo,alive,200,no action
2812320,"Kobo, Ori",chessgames,139508,https://www.chessgames.com/perl/chessplayer?pid=139508,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2812320,"Kobo, Ori",lichess,ok1975,https://lichess.org/@/ok1975,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4100719,"Kochyev, Alexander",chesscomPlayer,alexander-kochyev,https://www.chess.com/players/alexander-kochyev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4100719,"Kochyev, Alexander",chessgames,37767,https://www.chessgames.com/perl/chessplayer?pid=37767,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2800802,"Kogan, Arthur",chesscom,arthurkogan,https://www.chess.com/member/arthurkogan,alive,200,no action
2800802,"Kogan, Arthur",chesscomPlayer,artur-kogan,https://www.chess.com/players/artur-kogan,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2800802,"Kogan, Arthur",chessgames,39907,https://www.chessgames.com/perl/chessplayer?pid=39907,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2800802,"Kogan, Arthur",x,KoganArt,https://x.com/KoganArt,alive,200,no action
2800802,"Kogan, Arthur",website,http://olalachess.com,http://olalachess.com,alive,200,no action
4132181,"Kokarev, Dmitry",chesscom,avantage_ru,https://www.chess.com/member/avantage_ru,alive,200,no action
4132181,"Kokarev, Dmitry",chesscomPlayer,dmitry-kokarev,https://www.chess.com/players/dmitry-kokarev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4132181,"Kokarev, Dmitry",chessgames,49694,https://www.chessgames.com/perl/chessplayer?pid=49694,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2900130,"Kolev, Atanas",chesscom,LVAIK,https://www.chess.com/member/LVAIK,alive,200,no action
2900130,"Kolev, Atanas",chesscomPlayer,atanas-kolev,https://www.chess.com/players/atanas-kolev,alive,200,no action
2900130,"Kolev, Atanas",chessgames,24694,https://www.chessgames.com/perl/chessplayer?pid=24694,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
2900130,"Kolev, Atanas",website,https://kolevchess.wordpress.com/,https://kolevchess.wordpress.com/,alive,200,no action
12909572,"Kollars, Dmitrij",chesscom,GM_dmitrij,https://www.chess.com/member/GM_dmitrij,alive,200,no action
12909572,"Kollars, Dmitrij",chesscomPlayer,dmitrij-kollars,https://www.chess.com/players/dmitrij-kollars,alive,200,no action
12909572,"Kollars, Dmitrij",chessgames,153162,https://www.chessgames.com/perl/chessplayer?pid=153162,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
12909572,"Kollars, Dmitrij",lichess,dmitrij_IM,https://lichess.org/@/dmitrij_IM,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
12909572,"Kollars, Dmitrij",website,https://www.gm-dmitrijkollars.de,https://www.gm-dmitrijkollars.de,alive,200,no action
14101270,"Komarov, Dimitri",chesscom,gmkomarov,https://www.chess.com/member/gmkomarov,alive,200,no action
14101270,"Komarov, Dimitri",chesscomPlayer,dimitri-komarov,https://www.chess.com/players/dimitri-komarov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14101270,"Komarov, Dimitri",chessgames,23146,https://www.chessgames.com/perl/chessplayer?pid=23146,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13900030,"Komliakov, Viktor",chesscom,Vanych,https://www.chess.com/member/Vanych,alive,200,no action
13900030,"Komliakov, Viktor",chesscomPlayer,viktor-komliakov,https://www.chess.com/players/viktor-komliakov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
13900030,"Komliakov, Viktor",chessgames,18277,https://www.chessgames.com/perl/chessplayer?pid=18277,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14500132,"Komljenovic, Davorin",chesscom,Chessmisic,https://www.chess.com/member/Chessmisic,alive,200,no action
14500132,"Komljenovic, Davorin",chesscomPlayer,davorin-komljenovic,https://www.chess.com/players/davorin-komljenovic,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14500132,"Komljenovic, Davorin",chessgames,27660,https://www.chessgames.com/perl/chessplayer?pid=27660,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
5008123,"Koneru, Humpy",chesscom,humpy1987,https://www.chess.com/member/humpy1987,alive,200,no action
5008123,"Koneru, Humpy",chesscomPlayer,humpy-koneru,https://www.chess.com/players/humpy-koneru,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
5008123,"Koneru, Humpy",chessgames,49497,https://www.chessgames.com/perl/chessplayer?pid=49497,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
5008123,"Koneru, Humpy",lichess,Koneru_Humpy,https://lichess.org/@/Koneru_Humpy,dead,HTTP 404,removed from roster.csv - replace with the current handle if you find one
8632200,"Kong, Xiangrui",chesscom,ricky8632200,https://www.chess.com/member/ricky8632200,alive,200,no action
8632200,"Kong, Xiangrui",chesscomPlayer,xiangrui-kong,https://www.chess.com/players/xiangrui-kong,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
8632200,"Kong, Xiangrui",chessgames,194030,https://www.chessgames.com/perl/chessplayer?pid=194030,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4121376,"Koniushkov, Igor",chesscomPlayer,igor-koniushkov,https://www.chess.com/players/igor-koniushkov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4121376,"Koniushkov, Igor",chessgames,46399,https://www.chessgames.com/perl/chessplayer?pid=46399,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14113007,"Kononenko, Dmitry",chesscomPlayer,dmitry-kononenko,https://www.chess.com/players/dmitry-kononenko,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14113007,"Kononenko, Dmitry",chessgames,76812,https://www.chessgames.com/perl/chessplayer?pid=76812,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4170962,"Konovalov, Nikolay",chesscomPlayer,nikolay-konovalov,https://www.chess.com/players/nikolay-konovalov,alive,200,no action
4170962,"Konovalov, Nikolay",chessgames,107123,https://www.chessgames.com/perl/chessplayer?pid=107123,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1300016,"Korchnoi, Viktor",chesscomPlayer,viktor-korchnoi,https://www.chess.com/players/viktor-korchnoi,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
1300016,"Korchnoi, Viktor",chessgames,15866,https://www.chessgames.com/perl/chessplayer?pid=15866,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4156803,"Korneev, Oleg",chesscomPlayer,oleg-korneev,https://www.chess.com/players/oleg-korneev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4156803,"Korneev, Oleg",chessgames,18187,https://www.chessgames.com/perl/chessplayer?pid=18187,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4120949,"Kornev, Alexei",chesscomPlayer,alexei-kornev,https://www.chess.com/players/alexei-kornev,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4120949,"Kornev, Alexei",chessgames,49682,https://www.chessgames.com/perl/chessplayer?pid=49682,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14105730,"Korobov, Anton",chesscom,GOGIEFF,https://www.chess.com/member/GOGIEFF,alive,200,no action
14105730,"Korobov, Anton",chesscomPlayer,anton-korobov,https://www.chess.com/players/anton-korobov,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
14105730,"Korobov, Anton",chessgames,49462,https://www.chessgames.com/perl/chessplayer?pid=49462,unknown,rate limited (HTTP 429),"rate-limited or server error - not judged, will be retried"
4119142,"Korotylev, Alexey",chesscom,Revisor,https://www.chess.com/member/Revisor,alive,200,no action
