id,name,fed,sex,title,wtit,bday,gmYear,deceased,deathYear,revoked,revokedYear,revokedReason,birthCountry,birthCity,fedHistory,photo,photoSource,bio,bioSource,chesscom,chesscomPlayer,lichess,chessgames,website,x,instagram,youtube,twitch,facebook
901482,"Kostic, Vladimir G",SRB,M,GM,,1953,2005,false,,false,,,SRB,Valjevo,SRB,,,,,,vladimir-g-kostic,,36798,,,,,,
W9928135,"Kostić, Boris",YUG,M,GM,,1887,1950,true,1963,false,,,SRB,Vršac,YUG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Boris_Kosti%C4%87_2020_stamp_of_Serbia.jpg/250px-Boris_Kosti%C4%87_2020_stamp_of_Serbia.jpg,,,,,,,,,,,,,
4122259,"Kosyrev, Vladimir",RUS,M,GM,,1980,2001,false,,false,,,RUS,,RUS,,,,,,vladimir-kosyrev,,52179,,,,,,
13301250,"Kotanjian, Tigran",ARM,M,GM,,1981,2006,false,,false,,,ARM,Yerevan,ARM,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Tigran_Kotanjian_Yerevan_ARM_Ch_2013.jpg/250px-Tigran_Kotanjian_Yerevan_ARM_Ch_2013.jpg,,,,Axves,tigran-kotanjian,,50097,,,,,,
W8675671,"Kotov, Alexander",URS,M,GM,,1913,1950,true,1981,false,,,RUS,Tula,URS,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Zevende_IBM_Schaaktoernooi_geopend._De_officiele_loting_A._Kotov_USSR%2C_Bestanddeelnr_920-5097.jpg/250px-Zevende_IBM_Schaaktoernooi_geopend._De_officiele_loting_A._Kotov_USSR%2C_Bestanddeelnr_920-5097.jpg,,,,,,,,,,,,,
5900212,"Kotronias, Vasilios",GRE,M,GM,,1964,1990,false,,false,,,GRE,Athens,CYP|GRE,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Kotronias_GM.JPG/250px-Kotronias_GM.JPG,,,,,vasilios-kotronias,,14587,,,,,,
13700278,"Kotsur, Pavel",KAZ,M,GM,,1974,1996,false,,false,,,KAZ,Astana,KAZ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Kozur_pawel_20081120_olympiade_dresden.jpg/250px-Kozur_pawel_20081120_olympiade_dresden.jpg,,,,Barys1974,pavel-kotsur,Barys74,18255,,,,,,
600032,"Kouatly, Bachar",FRA,M,GM,,1958,1989,false,,false,,,SYR,Damascus,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Bachar_Kouatly_%28Figueres%2C_2016%29.jpg/250px-Bachar_Kouatly_%28Figueres%2C_2016%29.jpg,,,,,bachar-kouatly,,16228,,,,,,
4221990,"Kourkoulos-Arditis, Stamatis",GRE,M,GM,,1998,2023,false,,false,,,GRE,,GRE,,,,,DarkAlekhine,stamatis-kourkoulos-arditis,,131536,,,,,,
25073060,Koustav Chatterjee,IND,M,GM,,2003,2023,false,,false,,,IND,Kolkata,IND,,,,,KoustavChatterjee1,koustav-chatterjee,Koustav123456,160800,,,,,,
903124,"Kovacevic, Aleksandar",SRB,M,GM,,1974,2000,false,,false,,,SUI,Zurich,SRB,,,,,,aleksandar-kovacevic,,37987,,,,,,
14502712,"Kovacevic, Blazimir",CRO,M,GM,,1975,2018,false,,false,,,CRO,Osijek,CRO,,,,,,blazimir-kovacevic,,42044,,,,,,
14500078,"Kovacevic, Vlatko",CRO,M,GM,,1942,1976,false,,false,,,CRO,Dubrovnik,CRO,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/KovacevicBellin1973.jpg/250px-KovacevicBellin1973.jpg,,,,,vlatko-kovacevic,,42463,,,,,,
14117908,"Kovalenko, Igor",UKR,M,GM,,1988,2011,false,,false,,,UKR,"Novomoskovsk, Ukraine",UKR|LAT|UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Igor_Kovalenko_2013.JPG/250px-Igor_Kovalenko_2013.JPG,,,,igorkovalenko,igor-kovalenko,IVK88,124564,,KovalenkoIg,gross_logos,,,igor.kovalenko.7777
13500023,"Kovalev, Andrei",BLR,M,GM,,1961,1992,false,,false,,,BLR,Vitebsk,BLR,,,"The following people have all been grandmasters (GM) of chess. The title has been awarded since 1950 to players who have met the standards required by the sport's governing body, FIDE. Other than world champion, it is the highest title a chess player can attain and is awarded for life, although FIDE regulations allow for the revocation of titles for cheating or fraud.",https://en.wikipedia.org/wiki/List_of_chess_grandmasters,,andrei-kovalev,,14058,,,,,,
13504398,"Kovalev, Vladislav",FID,M,GM,,1994,2013,false,,false,,,BLR,Minsk,FID,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Vladislav_Kovalev_2013.jpg/250px-Vladislav_Kovalev_2013.jpg,,,,vladislavkovalev,vladislav-kovalev,Esssquire,117697,,,kovalev_chess,,,
114987,"Kovalyov, Anton",CAN,M,GM,,1992,2008,false,,false,,,UKR,Kharkiv,ARG|CAN,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Kovalyov_2009-12.jpg/250px-Kovalyov_2009-12.jpg,,,,,anton-kovalyov,,96626,,,,,,
14103052,"Kovchan, Alexander",UKR,M,GM,,1983,2002,false,,false,,,UKR,Chernigov,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Kovchan_Olexander%2C_ukraine_championship_2015.jpg/250px-Kovchan_Olexander%2C_ukraine_championship_2015.jpg,,,,,alexander-kovchan,,72144,,,,,,
753246,"Kozak, Adam",HUN,M,GM,,2002,2020,false,,false,,,HUN,Budapest,HUN,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/AdamKozak23.jpg/250px-AdamKozak23.jpg,,,,MrTattaglia,adam-kozak,,140941,,,,,,
14102234,"Koziak, Vitali",UKR,M,GM,,1975,2025,false,,false,,,UKR,,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Vitali_Koziak_2013.JPG/250px-Vitali_Koziak_2013.JPG,,,,,vitali-koziak,,88083,,,,,,
14502879,"Kozul, Zdenko",CRO,M,GM,,1966,1989,false,,false,,,BIH,Bihać,CRO,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/ZdenkoKozul24a.jpg/250px-ZdenkoKozul24a.jpg,,,,,zdenko-kozul,,13992,,,,,,
2002035,"Kraai, Jesse",USA,M,GM,,1972,2007,false,,false,,,USA,Santa Fe,USA,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Jesse_Kraai_2011_%28cropped%29.jpg/250px-Jesse_Kraai_2011_%28cropped%29.jpg,,,,JesseKraai,jesse-kraai,,27254,,JesseKraai,,,,
4671910,"Kraemer, Martin",GER,M,GM,,1987,2012,false,,false,,,GER,Erfurt,GER,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Martin_Kr%C3%A4mer_2016_%28cropped%29.jpg/250px-Martin_Kr%C3%A4mer_2016_%28cropped%29.jpg,,,,,martin-kraemer,DrawDenied_Twitch,68676,,,,,DrawDenied,
2800187,"Kraidman, Yair",ISR,M,GM,,1932,1976,false,,false,,,ISR,Haifa,ISR,https://upload.wikimedia.org/wikipedia/commons/a/ad/Kraidman%2CYair_1998_Grieskirchen.jpeg,,,,,yair-kraidman,,24431,,,,,,
11600462,"Krakops, Maris",LAT,M,GM,,1978,1998,false,,false,,,LAT,,LAT,,,,,,maris-krakops,,27756,,,,,,
12921742,"Kramer, Julian",GER,M,GM,,1997,2025,false,,false,,,GER,,GER,,,,,,julian-kramer,,138897,,,,,,
4101588,"Kramnik, Vladimir",RUS,M,GM,,1975,1992,false,,false,,,RUS,Tuapse,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Vladimir_Kramnik_2%2C_Candidates_Tournament_2018.jpg/250px-Vladimir_Kramnik_2%2C_Candidates_Tournament_2018.jpg,,,,VladimirKramnik,vladimir-kramnik,veteran75,12295,http://www.kramnik.com,VBkramnik,,UChHcNOWeqOgy4CM66Y6VZSA,,
4154720,"Krapivin, Alexander",RUS,M,GM,,1987,2007,false,,false,,,RUS,Moscow,RUS,,,,,,alexander-krapivin,,54650,,,,,,
1113100,"Krasenkow, Michal",POL,M,GM,,1963,1989,false,,false,,,RUS,Moscow,POL,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/MichalKrasenkow23.jpg/250px-MichalKrasenkow23.jpg,,,,mickey632702,michal-krasenkow,,16340,,,,,,
331708,"Kraus, Tomas",CZE,M,GM,,1995,2024,false,,false,,,CZE,,CZE,,,,,,tomas-kraus,,118262,,,,,,
14113147,"Kravtsiv, Martyn",UKR,M,GM,,1990,2009,false,,false,,,UKR,Lviv,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/MartynKravtsiv16_%28cropped%29.jpg/250px-MartynKravtsiv16_%28cropped%29.jpg,,,,Cayse,martyn-kravtsiv,,87963,,,,,,
2007770,"Kreiman, Boris",USA,M,GM,,1976,2004,false,,false,,,USA,Moscow,USA,https://upload.wikimedia.org/wikipedia/commons/a/a7/Boris_Kreiman.jpg,,,,,boris-kreiman,,14276,,boriskreiman,,,,boris.kreiman
322156,"Krejci, Jan",CZE,M,GM,,1992,2011,false,,false,,,CZE,,CZE,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/JanKrejci23.jpg/250px-JanKrejci23.jpg,,,,,jan-krejci,,50857,,,,,,
1400061,"Kristiansen, Jens",DEN,M,GM,,1952,2012,false,,false,,,DEN,Copenhagen,DEN,,,,,,jens-kristiansen,,15125,,,,,,
2301172,"Kristjánsson, Stefán",ISL,M,GM,,1982,2011,true,2018,false,,,ISL,Reykjavík,ISL,,,,,,,,,,,,,,
4653530,"Kritz, Leonid",GER,M,GM,,1984,2003,false,,false,,,RUS,Moscow,GER,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Kritz_leonid_20070616_juedischesmuseum_%28cropped%29.jpg/250px-Kritz_leonid_20070616_juedischesmuseum_%28cropped%29.jpg,,,,GrafDeMonteKritz,leonid-kritz,,52135,,,,,,
4155890,"Krivoborodov, Egor",GER,M,GM,,1989,2011,false,,false,,,RUS,Moscow,RUS|GER,,,,,,iegor-krivoborodov,,54703,,,,,,
14102226,"Krivoshey, Sergei",UKR,M,GM,,1971,2006,false,,false,,,UKR,Zhitomir,UKR,,,,,,sergei-krivoshey,,44445,,,,,,
4100565,"Krogius, Nikolai V.",URS,M,GM,,1930,1964,true,2022,false,,,RUS,Saratov,URS,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Krogius_1995_Bad_Liebenzell.jpg/250px-Krogius_1995_Bad_Liebenzell.jpg,,,,,nikolai-v-krogius,,30026,,,,,,
14100142,"Kruppa, Yuri",UKR,M,GM,,1964,1995,false,,false,,,UKR,,UKR,,,,,,yuri-kruppa,,18075,,,,,,
2012782,"Krush, Irina",USA,F,GM,WGM,1983,2013,false,,false,,,USA,Odesa,USA,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Krush_Irina_%2830073356050%29_%28cropped%29_%28cropped%29.jpg/250px-Krush_Irina_%2830073356050%29_%28cropped%29_%28cropped%29.jpg,,,,Irochka83,irina-krush,,49592,,irinakrush,,,,gm.irinakrush
4153278,"Kryakvin, Dmitry",RUS,M,GM,,1984,2009,false,,false,,,RUS,Rostov-on-Don,RUS,,,,,SavelijTartakover,dmitry-kryakvin,,107160,,,,,,
4151364,"Krylov, Mikhail",RUS,M,GM,,1987,2012,false,,false,,,RUS,Moscow,RUS,,,,,,mikhail-krylov,,109152,,,,,,
116807,"Krysa, Leandro",ARG,M,GM,,1992,2017,false,,false,,,ARG,Buenos Aires,ARG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Leandro_Krysa_2022.png/250px-Leandro_Krysa_2022.png,,,,olksuna,leandro-krysa,,118602,,,,,,
14109182,"Kryvoruchko, Yuriy",UKR,M,GM,,1986,2006,false,,false,,,UKR,Lviv,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/2022-Yurij-Kryvoruchko.JPG/250px-2022-Yurij-Kryvoruchko.JPG,,,,,yuriy-kryvoruchko,,98719,http://grandcoach.com/ru/students/10/,,,,,
1132199,"Krzyzanowski, Marcin",POL,M,GM,,1994,2020,false,,false,,,POL,Rybnik,POL,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/2021-Marcin-Krzyzanowski.JPG/250px-2021-Marcin-Krzyzanowski.JPG,,,,krzyzan94,marcin-krzyzanowski,,119976,,,,,,
1100033,"Kuczynski, Robert",POL,M,GM,,1966,1993,false,,false,,,POL,Jelenia Góra,POL,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Robert_Kuczynski.jpg/250px-Robert_Kuczynski.jpg,,,,,robert-kuczynski,,11654,,,,,,
2000164,"Kudrin, Sergey",USA,M,GM,,1959,1984,false,,false,,,RUS,Novosibirsk,USA,https://upload.wikimedia.org/wikipedia/commons/2/2c/Sergey_Kudrin_at_the_World_Open_chess_tournament.jpg,,,,stupid11,sergey-kudrin,,12151,,,,,,
4500261,"Kulaots, Kaido",EST,M,GM,,1976,2001,false,,false,,,EST,Pärnu,EST,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Kaido_Kulaots_2013.jpg/250px-Kaido_Kulaots_2013.jpg,,,,,kaido-kulaots,,19909,,,,,,
1100092,"Kuligowski, Adam",POL,M,GM,,1955,1980,false,,false,,,POL,Warsaw,POL,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Adam_Kuligowski.jpg/250px-Adam_Kuligowski.jpg,,,,,adam-kuligowski,,14874,,,,,,
14506661,"Kuljasevic, Davorin",CRO,M,GM,,1986,2010,false,,false,,,CRO,Zagreb,CRO,,,,,DavorinKuljasevic,davorin-kuljasevic,GrandmasterThinking,49214,,,,,,
401978,"Kumaran, Dharshan",ENG,M,GM,,1975,1997,false,,false,,,ENG,,ENG,,,,,,dharshan-kumaran,,20359,,,,,,
4128737,"Kunin, Vitaly",GER,M,GM,,1983,2006,false,,false,,,RUS,Moscow,GER,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/VitalyKunin24.jpg/250px-VitalyKunin24.jpg,,,,Rumpel-VK,vitaly-kunin,,12341,,,,,,
5002265,"Kunte, Abhijit",IND,M,GM,,1977,2000,false,,false,,,IND,Pune,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Abhijit_Kunte.jpg/250px-Abhijit_Kunte.jpg,,,,abhyak,abhijit-kunte,,34909,,chessgmkunte,,,,
13500066,"Kupreichik, Viktor",URS,M,GM,,1949,1980,true,2017,false,,,BLR,Minsk,URS,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Internationaal_Jeugd_Schaaktoernooi_te_Groningen%2C_de_jeugdkampioen_van_Rusland%2C_Bestanddeelnr_918-6096_%28cropped%29.jpg/250px-Internationaal_Jeugd_Schaaktoernooi_te_Groningen%2C_de_jeugdkampioen_van_Rusland%2C_Bestanddeelnr_918-6096_%28cropped%29.jpg,,,,,,,,,,,,,
14400057,"Kurajica, Bojan",CRO,M,GM,,1947,1974,false,,false,,,SLO,Ljubljana,BIH|CRO|BIH|CRO,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Bojan_Kurajica_1977.jpg/250px-Bojan_Kurajica_1977.jpg,,,,,bojan-kurajica,,41958,,,,,,
4142527,"Kurnosov, Igor",RUS,M,GM,,1985,2003,true,2013,false,,,RUS,Chelyabinsk,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/IgorKurnosov13a.jpg/250px-IgorKurnosov13a.jpg,,,,,,,49730,,,,,,
15000010,"Kutirov, Rolando",MKD,M,GM,,1962,1996,false,,false,,,MKD,,MKD,,,,,,rolando-kutirov,KutirovGM,17033,,,,,,
14203049,"Kuybokarov, Temur",AUS,M,GM,,2000,2019,false,,false,,,UZB,Tashkent,UZB|AUS,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/TemurKuybokarov23.jpg/250px-TemurKuybokarov23.jpg,,,,KuybokarovTemur,temur-kuybokarov,,147720,,,,,,
4100794,"Kuzmin, Alexey",RUS,M,GM,,1963,1995,false,,false,,,RUS,,RUS,,,,,,alexey-kuzmin,,15093,,,,,,
14100070,"Kuzmin, Gennady",UKR,M,GM,,1946,1973,true,2020,false,,,RUS,Mariinsk,UKR,,,,,,,,,,,,,,
14112906,"Kuzubov, Yuriy",UKR,M,GM,,1990,2005,false,,false,,,UKR,Sychyovka,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/YuriyKuzubov23.jpg/250px-YuriyKuzubov23.jpg,,,,KuzubovYuriy,yuriy-kuzubov,KuzubovY,66770,,,,,,
1528815,"Kvaloy, Aksel Bu",NOR,M,GM,,2008,2025,false,,false,,,NOR,,NOR,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/IM_Aksel_Bu_Kval%C3%B8y_%28cropped%29.jpg/250px-IM_Aksel_Bu_Kval%C3%B8y_%28cropped%29.jpg,,,,,aksel-bu-kvaloy,,158682,,,,,,
12800040,"Kveinys, Aloyzas",LTU,M,GM,,1962,1992,true,2018,false,,,LTU,Vilnius,LTU,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Kveinys_Aloyzas.jpg/250px-Kveinys_Aloyzas.jpg,,,,,,,,,,,,,
14201356,"Kvon, Andrey",UZB,M,GM,,1989,2018,false,,false,,,UZB,Tashkent,UZB,,,,,YoungUzbek,andrey-kvon,,98399,,,,,,
700282,"Kállai, Gábor",HUN,M,GM,,1959,1995,true,2021,false,,,HUN,Budapest,HUN,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/G%C3%A1bor_K%C3%A1llai_with_chess_table.jpg/250px-G%C3%A1bor_K%C3%A1llai_with_chess_table.jpg,,,,,gabor-kallai,,15241,,,,,,
1007998,"L'Ami, Erwin",NED,M,GM,,1985,2005,false,,false,,,NED,Woerden,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Erwin_l%27Ami_in_2024_%28cropped%29.jpg/250px-Erwin_l%27Ami_in_2024_%28cropped%29.jpg,,,,erwinlami,erwin-lami,,10945,,erwinLami,,,,
4500024,"Ladva, Ottomar",EST,M,GM,,1997,2016,false,,false,,,EST,Haapsalu,EST,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Ottomar_Ladva_2012_%28cropped%29.jpg/250px-Ottomar_Ladva_2012_%28cropped%29.jpg,,,,agser,ottomar-ladva,,132526,,,,,,
108820,"Lafuente, Pablo",ARG,M,GM,,1985,2008,false,,false,,,ARG,Buenos Aires,ARG,,,,,,pablo-lafuente,,55809,,,,,,
662399,"Lagarde, Maxime",FRA,M,GM,,1994,2013,false,,false,,,FRA,Niort,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/2021-Maxime-Lagarde_%28cropped%29.JPG/250px-2021-Maxime-Lagarde_%28cropped%29.JPG,,,,Rikikits,maxime-lagarde,,117694,,,,,,
14109336,"Lagno, Kateryna",RUS,F,GM,WGM,1989,2007,false,,false,,,UKR,Lviv,UKR|RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Kateryna_Lagno_in_2019_picture_2_%28v2%29.jpg/250px-Kateryna_Lagno_in_2019_picture_2_%28v2%29.jpg,,,,KaterynaLagno,kateryna-lagno,,50277,,,,,,
916358,"Lajthajm, Borko",SRB,M,GM,,1976,2007,false,,false,,,SRB,Belgrade (Zemun),SRB,,,,,,borko-lajthajm,,49594,,,,,,
409081,"Lalic, Bogdan",CRO,M,GM,,1964,1988,false,,false,,,CRO,Zagreb,ENG|CRO,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/BLalic09.jpg/250px-BLalic09.jpg,,,,B-unit,bogdan-lalic,BogdanLalic,14251,,,,,,
5024595,Lalit Babu M R,IND,M,GM,,1993,2012,false,,false,,,IND,Vijayawada,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Lalith_Babu_%282017%29.jpg/250px-Lalith_Babu_%282017%29.jpg,,,,,m-r-babu-lalith,,103208,,,,,,
600261,"Lamard, Guillaume",FRA,M,GM,,1997,2024,false,,false,,,FRA,Cannes,FRA,,,,,goodluck06,guillaume-lamard,,134930,,,,,,
1303759,"Lampert, Jonas",GER,M,GM,,1997,2020,false,,false,,,GER,Hamburg,SUI|GER,,,,,magnolie,jonas-lampert,,117636,,,,,,
4101685,"Landa, Konstantin",RUS,M,GM,,1972,1995,true,2022,false,,,RUS,Omsk,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Konstantin_Landa.jpg/250px-Konstantin_Landa.jpg,,,,KLan1,konstantin-landa,,14495,http://chesslanda.com,LandaKostja,,,,
11600047,"Lanka, Zigurds",LAT,M,GM,,1960,1992,false,,false,,,LAT,Baldone,LAT,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Zigurds_Lanka.jpg/250px-Zigurds_Lanka.jpg,,,,,zigurds-lanka,,29646,,,,,,
2256444,"Larino Nieto, David",ESP,M,GM,,1989,2013,false,,false,,,ESP,Esteiro,ESP,,,,,Tartody,david-larino-nieto,Nitratochess,56804,,,,,,davidlarinonieto
1400029,"Larsen, Bent",DEN,M,GM,,1935,1956,true,2010,false,,,DEN,"Tilsted, near Thisted",DEN,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/De_Deen_Larsen%2C_Bestanddeelnr_929-0503.jpg/250px-De_Deen_Larsen%2C_Bestanddeelnr_929-0503.jpg,,,,,,,,,,,,,
13907808,"Lashkin, Jegor",MDA,M,GM,,2003,2025,false,,false,,,MDA,Tiraspol,MDA,,,,,honestgames,jegor-lashkin,,,,,,,,
4119240,"Lastin, Alexander",RUS,M,GM,,1976,1997,true,2015,false,,,RUS,,RUS,,,,,,,,,,,,,,
4600134,"Lau, Ralf",GER,M,GM,,1959,1986,false,,false,,,GER,Delmenhorst,GER,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Lau%2CRalf_1979_Bensheim.JPG/250px-Lau%2CRalf_1979_Bensheim.JPG,,,,,ralf-lau,,15134,,,,,,
26017962,"Laurent-Paoli, Pierre",FRA,M,GM,,2000,2023,false,,false,,,FRA,,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/PierreLaurentPaoli23.jpg/250px-PierreLaurentPaoli23.jpg,,,,,pierre-laurent-paoli,,157393,,,,,,
12803731,"Laurusas, Tomas",LTU,M,GM,,1996,2021,false,,false,,,LTU,Kaunas,LTU,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/2022-Tomas-Laurusas.JPG/250px-2022-Tomas-Laurusas.JPG,,,,IMTominho,tomas-laurusas,,124126,,,,,,
600016,"Lautier, Joel",FRA,M,GM,,1973,1990,false,,false,,,ENG,Scarborough,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Lautier%2C_Joel.JPG/250px-Lautier%2C_Joel.JPG,,,,JoelLautier,joel-lautier,,13867,,,,,,
5005361,"Laxman, R.R.",IND,M,GM,,1983,2009,false,,false,,,IND,Chennai,IND,,,,,INDIAN-ELEPHANT,r-r-laxman,,88193,,,,,,
5201330,"Laylo, Darwin",PHI,M,GM,,1980,2007,false,,false,,,PHI,,PHI,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Darwin_Laylo_2013_%28cropped%29.jpg/250px-Darwin_Laylo_2013_%28cropped%29.jpg,,,,GM_DarwinLaylo,darwin-laylo,Darwin_Laylo01,58265,,,,,,
4113250,"Lazarev, Vladimir",FRA,M,GM,,1964,2000,false,,false,,,RUS,Saratov,RUS|FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Patricia-Vladimir.jpg/250px-Patricia-Vladimir.jpg,,,,,vladimir-lazarev,,17109,,,,,,
13515110,"Lazavik, Denis",BLR,M,GM,,2006,2022,false,,false,,,BLR,,BLR,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/DenisLazavik23.jpg/250px-DenisLazavik23.jpg,,,,DenLaz,denis-lazavik,Pon4ik2006,164023,,,denislazavik,,,
900788,"Lazic, Miroljub",SRB,M,GM,,1966,1995,false,,false,,,SRB,Lesnica,SRB,,,,,,miroljub-lazic,,28776,,,,,,
316385,"Laznicka, Viktor",CZE,M,GM,,1988,2006,false,,false,,,CZE,Pardubice,CZE,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Laznicka%2CViktor_2016_Baden-Baden.jpeg/250px-Laznicka%2CViktor_2016_Baden-Baden.jpeg,,,,,viktor-laznicka,,54640,,,,,,
609404,"Le Roux, Jean-Pierre",FRA,M,GM,,1982,2010,false,,false,,,FRA,Guingamp,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Jean-Pierre_Le_Roux_2012.jpg/250px-Jean-Pierre_Le_Roux_2012.jpg,,"Jean-Pierre Le Roux is a French chess player. He was awarded a grandmaster title in 2010, an International master in 2004 and a FIDE master in 2003 from FIDE. He is ranked 16th in France.",https://en.wikipedia.org/wiki/Jean-Pierre_Le_Roux_(chess_player),newtie4,jean-pierre-le-roux,,51577,,,,,,
12401137,"Le, Quang Liem",VIE,M,GM,,1991,2006,false,,false,,,VIE,Ho Chi Minh City,VIE,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Le_Quang_Liem_%2830055222482%29.jpg/250px-Le_Quang_Liem_%2830055222482%29.jpg,,,,LiemLe,le-quang-liem,Liem_Chess,99199,,,,,,
12401153,"Le, Tuan Minh",VIE,M,GM,,1996,2022,false,,false,,,VIE,,VIE,,,Lê Tuấn Minh is a Vietnamese chess player and Grandmaster. Tuấn Minh grew up in Hanoi and started playing chess at the age of 8. He attended Hanoi University of Law.,https://en.wikipedia.org/wiki/L%C3%AA_Tu%E1%BA%A5n_Minh,wonderfultime,tuan-minh-le,mutdpro,119909,,,,,,
300217,"Lechtynsky, Jiri",CZE,M,GM,,1947,1982,false,,false,,,CZE,Jablonec nad Nisou,CZE,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Lechtynsky%2CJiri_2010_N%C3%BCrnberg.jpg/250px-Lechtynsky%2CJiri_2010_N%C3%BCrnberg.jpg,,,,,jiri-lechtynsky,,19037,,,,,,
1008439,"Leenhouts, Koen",NED,M,GM,,1984,2023,false,,false,,,NED,Oostburg,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/KoenLeenhouts2017.jpg/250px-KoenLeenhouts2017.jpg,,,,SCIM,koen-leenhouts,Papagayo,35895,,,,,,
14100312,"Legky, Nikolay A",FRA,M,GM,,1955,1994,false,,false,,,FRA,,UKR|FRA,,,,,riface11,nikolay-a-legky,LyokkyNA,27589,,,,,,
W6391028,"Lehmann, Heinz",FRG,M,GM,,1921,1992,true,1995,false,,,RUS,Kaliningrad,FRG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Heinz_Gerhard_Lehmann_1973.jpg/250px-Heinz_Gerhard_Lehmann_1973.jpg,,,,,,,,,,,,,
8605114,"Lei, Tingjie",CHN,F,GM,WGM,1997,2017,false,,false,,,CHN,Chongqing,CHN,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Tan_Zhongyi_interview_with_Lei_Tingjie_as_translator_%28cropped%29.jpg/250px-Tan_Zhongyi_interview_with_Lei_Tingjie_as_translator_%28cropped%29.jpg,,,,123lt,lei-tingjie,,135017,,,,,,
2000270,"Lein, Anatoly",URS,M,GM,,1931,1968,true,2018,false,,,RUS,Leningrad,URS,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/AnatolyLein0301_102.jpg/250px-AnatolyLein0301_102.jpg,,,,,,,15441,,,,,,
